baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G27290	854.740188356778	0.456045012085027	0.210091322535397	2.17069894454203	0.0299539370400368	0.430463863423045
AT1G27300	342.353370693503	0.627764834407586	0.256817347141035	2.44440198995919	0.0145092497641979	0.27926838290679
AT1G27310	1441.79631605936	0.0472409011290328	0.188932913225188	0.250040611360957	0.802555942556668	0.999773476087443
AT1G27320	1921.09991919541	0.217517862249655	0.211499213895842	1.02845707198126	0.30373487400824	0.999773476087443
AT1G27330	630.170799021718	0.156546398629039	0.265919443535843	0.588698579342274	0.556063491083362	0.999773476087443
AT1G27340	736.40537284755	0.0441913425465703	0.225745484939599	0.19575737055558	0.844800077800704	0.999773476087443
AT1G27350	410.546783982211	0.00267335831576057	0.230634657608854	0.0115913121795184	0.990751678071451	0.999773476087443
AT1G27360	439.403018677098	-0.214690554718719	0.238575535022426	-0.899885039337909	0.368181432531409	0.999773476087443
AT1G27370	153.199638021271	0.280833434932791	0.318710398710251	0.881155544561018	0.378233637084505	0.999773476087443
AT1G27380	6.71171311243248	-0.453193715260959	1.22804659104406	-0.369036255274049	0.712100701287806	NA
AT1G27385	490.471604477742	-0.0264403811667969	0.239810226493693	-0.110255436364772	0.912206798352245	0.999773476087443
AT1G27390	452.128722376939	-0.182704014043726	0.244259830597167	-0.747990423136915	0.454465934113991	0.999773476087443
AT1G27400	1708.08354862097	-0.250485870381743	0.217093793277625	-1.15381405704868	0.248576409809948	0.999773476087443
AT1G27410	78.292903004649	-0.131129624686061	0.410883468959749	-0.319140667834722	0.749619846293514	0.999773476087443
AT1G27420	72.0154574672429	-0.155771354317239	0.424587346537498	-0.366877052713773	0.713710729011064	0.999773476087443
AT1G27430	646.916886954807	0.137548575468204	0.254031395914007	0.541462896636471	0.588188564981192	0.999773476087443
AT1G27435	657.509286455658	-0.24051486726328	0.219113841541246	-1.09767080697184	0.272348261694692	0.999773476087443
AT1G27440	90.851033270553	-0.119701343517906	0.430421827803137	-0.278102400449482	0.780933753108067	0.999773476087443
AT1G27450	2428.41814117182	-0.354821278614633	0.206138378374682	-1.72127714117214	0.0852005454342993	0.714187092583021
AT1G27460	412.926626407729	0.0756003119424327	0.229577175916511	0.329302386618459	0.741927140370103	0.999773476087443
AT1G27461	0	NA	NA	NA	NA	NA
AT1G27470	208.764006880594	-0.260510280383583	0.320654602956758	-0.812432686078467	0.416543397102508	0.999773476087443
AT1G27480	1496.39031506392	-0.17159540598705	0.20765492179	-0.826348850814059	0.408606229589675	0.999773476087443
AT1G27490	0.273294477937598	-1.6292145279626	4.99008051973605	-0.32649062906279	0.744053178140923	NA
AT1G27500	85.8125256516999	-0.174637849900482	0.406310441917564	-0.429813836622773	0.66733106691487	0.999773476087443
AT1G27510	1309.76342240077	0.157085914098181	0.208587757506282	0.753092683751826	0.451394220576882	0.999773476087443
AT1G27520	940.941782521148	0.124120978587862	0.205968847697577	0.602620153364686	0.546761410240726	0.999773476087443
AT1G27530	1036.86714869747	0.0708414091223225	0.198396670032067	0.357069547139437	0.721039741589724	0.999773476087443
AT1G27535	0	NA	NA	NA	NA	NA
AT1G27540	133.709819977179	0.281795952924331	0.340362161407606	0.82792973155104	0.407710295983354	0.999773476087443
AT1G27550	0	NA	NA	NA	NA	NA
AT1G27555	0	NA	NA	NA	NA	NA
AT1G27560	0	NA	NA	NA	NA	NA
AT1G27565	0.230823933352159	1.28873731154528	4.99546156499664	0.257981628880003	0.796421085471521	NA
AT1G27570	0.250969843602164	-1.56715594555693	4.9943734577166	-0.313784293230132	0.753684874522322	NA
AT1G27580	0.481793776954322	-0.136197025223987	4.75129665458552	-0.0286652329091137	0.977131585085448	NA
AT1G27595	428.170538030977	0.093281455699579	0.266710838617438	0.349747525009207	0.726528183624974	0.999773476087443
AT1G27600	530.159188890999	0.165112218375156	0.21714878779712	0.760364448957546	0.447036767573615	0.999773476087443
AT1G27610	0.524264321539762	-2.58594790774956	4.48933488257824	-0.576020273690173	0.564601478263991	NA
AT1G27620	7.76417915577535	-0.78194226709753	1.16217867189168	-0.672824485605782	0.501058958260631	NA
AT1G27630	291.196836018051	-0.908173394771973	0.254960697305407	-3.56201329997192	0.000368021735362973	0.019841171819569
AT1G27640	0.524264321539762	-2.58594790774956	4.48933488257824	-0.576020273690173	0.564601478263991	NA
AT1G27650	1354.7519745879	0.267932055428607	0.219976286972183	1.21800426362542	0.223222352521893	0.995307000842233
AT1G27660	136.664849372713	-0.0605176293817603	0.350562995851152	-0.172629827157958	0.86294240519162	0.999773476087443
AT1G27670	7.61178544290384	0.341471503145765	1.1619442071765	0.293879431591242	0.768850035679068	NA
AT1G27671	0	NA	NA	NA	NA	NA
AT1G27680	88.1301727191474	-0.395057739652373	0.386824380710837	-1.02128448813492	0.307119673452288	0.999773476087443
AT1G27690	173.223574234799	0.211972509506672	0.299574570510352	0.707578447481567	0.479207080876859	0.999773476087443
AT1G27695	127.639588291501	0.10602222299751	0.370216947881123	0.286378631784177	0.774588139028032	0.999773476087443
AT1G27700	292.236280978111	-0.0240258168144146	0.251745442972277	-0.0954369482551483	0.923967769537201	0.999773476087443
AT1G27710	0	NA	NA	NA	NA	NA
AT1G27720	23.1076680616944	0.0782892931983403	0.674540369935273	0.116063169363537	0.907602478085244	0.999773476087443
AT1G27730	839.551429775783	-1.1550069251492	0.668924692359205	-1.7266621165914	0.0842283630603685	0.710152687094705
AT1G27740	0	NA	NA	NA	NA	NA
AT1G27750	314.275256962204	-0.0124197377050491	0.319345872650174	-0.0388911796541495	0.968977148866674	0.999773476087443
AT1G27752	567.505580858385	0.0701490729953737	0.291931804315035	0.240292670954321	0.810103376326574	0.999773476087443
AT1G27760	683.210070591395	0.0671563225200321	0.210153882112173	0.319557848967959	0.749303531732034	0.999773476087443
AT1G27770	1599.93204998959	-0.107990227293018	0.184908401173544	-0.584020123518698	0.559206773179812	0.999773476087443
AT1G27780	0	NA	NA	NA	NA	NA
AT1G27790	0	NA	NA	NA	NA	NA
AT1G27800	0	NA	NA	NA	NA	NA
AT1G27810	0	NA	NA	NA	NA	NA
AT1G27815	0	NA	NA	NA	NA	NA
AT1G27820	0	NA	NA	NA	NA	NA
AT1G27840	292.980902035002	-0.0329384990669023	0.2574426365431	-0.127945003629529	0.898192495946682	0.999773476087443
AT1G27850	494.314588245904	0.0963280071325605	0.258552384808448	0.372566693608054	0.709470965527228	0.999773476087443
AT1G27860	0.487909901303097	2.33668835514487	4.88965495116196	0.477884099897393	0.632732698825614	NA
AT1G27870	0	NA	NA	NA	NA	NA
AT1G27880	15.5166300871135	-0.26456435709173	0.894072443216774	-0.295909307013039	0.767299343235938	0.999773476087443
AT1G27890	0	NA	NA	NA	NA	NA
AT1G27900	280.120732064715	0.0220415234696477	0.25552895931196	0.086258416772005	0.931260993830102	0.999773476087443
AT1G27910	182.342238323608	0.265025276477375	0.303538130538532	0.873120210654167	0.382597558906903	0.999773476087443
AT1G27920	0.976718571208035	-0.093309329744827	3.19949123153274	-0.029163802302445	0.976733950523938	NA
AT1G27921	54.2228686717428	0.00586566888755841	0.475532153606337	0.012334957464126	0.99015837745092	0.999773476087443
AT1G27930	280.039729590808	-0.3012496664953	0.265149641312952	-1.136149628578	0.255893947620563	0.999773476087443
AT1G27940	43.5677389236315	0.746928110010591	0.511810903822342	1.45938295654182	0.14445973428487	0.885312559280268
AT1G27950	3359.12785657767	0.241435219499324	0.251398637012133	0.960368052781731	0.336870010859428	0.999773476087443
AT1G27960	127.951589524414	0.0700659763760354	0.327999995222445	0.213615784745721	0.830846689070013	0.999773476087443
AT1G27970	1192.99395787488	-0.261958193878272	0.190612078509304	-1.37430007545658	0.169348542913696	0.937057367846636
AT1G27980	227.838252611728	0.136012088503976	0.285618644814502	0.476201715025679	0.633930677791394	0.999773476087443
AT1G27990	0.546588955875196	-2.64098122976464	4.88829647696717	-0.540266172931306	0.589013483188536	NA
AT1G28000	0	NA	NA	NA	NA	NA
AT1G28002	0	NA	NA	NA	NA	NA
AT1G28005	0	NA	NA	NA	NA	NA
AT1G28010	71.145576505979	0.333641627622661	0.431371572134315	0.7734437064823	0.439259832122133	0.999773476087443
AT1G28020	0	NA	NA	NA	NA	NA
AT1G28030	0	NA	NA	NA	NA	NA
AT1G28040	0.230823933352159	1.28873731154528	4.99546156499664	0.257981628880003	0.796421085471521	NA
AT1G28050	180.483704744079	-0.965740289380247	0.300732165704209	-3.21129695960132	0.0013213731009997	0.049976115541078
AT1G28060	521.397720929054	-0.0393820115116208	0.222630455562133	-0.176894088511757	0.859591582082173	0.999773476087443
AT1G28070	57.2590237108493	-0.491069837905612	0.459688601593163	-1.06826629201527	0.285400409007362	0.999773476087443
AT1G28080	0.99686448145804	-1.65171428760733	3.55873366005211	-0.46412978474572	0.642554763456156	NA
AT1G28090	221.079668322783	-0.237122592685543	0.280478190757291	-0.845422569381642	0.397874947712179	0.999773476087443
AT1G28100	78.6531493431372	-0.368570703280522	0.413695794502359	-0.89092204508359	0.372970992695225	0.999773476087443
AT1G28110	81.7973513626351	-0.107700063489343	0.396781933787649	-0.271433889293414	0.78605734014898	0.999773476087443
AT1G28120	461.732397071815	0.285383863070425	0.230260732760273	1.23939440150893	0.21519947373694	0.992397735534885
AT1G28130	24.4351872591528	-0.127583203924772	0.676414761653327	-0.188616823815208	0.850393145996853	0.999773476087443
AT1G28135	0.243954950651549	1.3290008549587	4.9926343289069	0.266192307989372	0.790091106720961	NA
AT1G28140	1251.51627304244	-0.0829402253827751	0.205089731502458	-0.404409449342816	0.685911652696794	0.999773476087443
AT1G28150	922.253327789181	-0.0916835544615692	0.22497936276493	-0.407519842419346	0.683626223650381	0.999773476087443
AT1G28160	0	NA	NA	NA	NA	NA
AT1G28170	0	NA	NA	NA	NA	NA
AT1G28180	0	NA	NA	NA	NA	NA
AT1G28190	182.691284194567	0.506002615065706	0.420807550783115	1.2024561206757	0.229186856970732	0.996733056192607
AT1G28200	437.899233426573	0.137017564958443	0.227161090234256	0.603173566463986	0.546393230566188	0.999773476087443
AT1G28210	58.0999906845397	-0.684235198125244	0.448242096287698	-1.52648580709402	0.126888922435924	0.84690184294027
AT1G28220	0.243954950651549	1.3290008549587	4.9926343289069	0.266192307989372	0.790091106720961	NA
AT1G28230	58.3981308467541	-0.464050296875277	0.460916360388616	-1.00679936048271	0.314031202034176	0.999773476087443
AT1G28240	518.762796600159	0.0144712480483555	0.223042415160173	0.0648811484486629	0.948268630322851	0.999773476087443
AT1G28250	153.556684912407	0.0333412800556984	0.306337260978709	0.108838474135263	0.913330607120623	0.999773476087443
AT1G28260	193.900975754954	0.383843444388165	0.320660535334744	1.19703986643527	0.231291016339034	0.999057487844148
AT1G28265	0	NA	NA	NA	NA	NA
AT1G28270	0	NA	NA	NA	NA	NA
AT1G28280	530.08703281282	0.00323959628130676	0.217552320123968	0.0148911134547346	0.988119049573666	0.999773476087443
AT1G28290	182.065457185015	-0.452306216377311	0.353069841372211	-1.28106726595343	0.200170040296878	0.978357382581483
AT1G28300	0	NA	NA	NA	NA	NA
AT1G28305	0	NA	NA	NA	NA	NA
AT1G28306	0	NA	NA	NA	NA	NA
AT1G28310	111.876216717276	0.0019790198774549	0.361071433200293	0.00548096497115323	0.99562684456687	0.999773476087443
AT1G28320	452.808473748986	-0.268847567112121	0.232041866513588	-1.15861663738332	0.246612484166065	0.999773476087443
AT1G28323	0.734942344641915	0.785806212167809	3.99038356331953	0.196924982197478	0.843886243491837	NA
AT1G28327	0.273294477937598	-1.6292145279626	4.99008051973605	-0.32649062906279	0.744053178140923	NA
AT1G28330	1792.13522506867	-0.118436120490152	0.233323116823007	-0.507605599062844	0.611729963234224	0.999773476087443
AT1G28335	0	NA	NA	NA	NA	NA
AT1G28340	494.255821058392	-0.173040377472891	0.230770713432385	-0.749836818109031	0.453352991118876	0.999773476087443
AT1G28350	460.768129703901	-0.217781905395239	0.222421224423261	-0.979141743149506	0.327509948690435	0.999773476087443
AT1G28360	0.243954950651549	1.3290008549587	4.9926343289069	0.266192307989372	0.790091106720961	NA
AT1G28370	50.0650644531912	-1.23696881595128	0.696675288352883	-1.77553135101977	0.0758101937189449	0.68473723359047
AT1G28375	0	NA	NA	NA	NA	NA
AT1G28380	1082.465150749	0.119517530992891	0.193810071111539	0.616673479904498	0.537450117018202	0.999773476087443
AT1G28390	34.8142358267235	-0.360648353120766	0.635006584019504	-0.567944273645025	0.570072807896955	0.999773476087443
AT1G28395	232.403943562613	-0.436646173937106	0.313095968680497	-1.39460809980178	0.163134051216888	0.92488802388151
AT1G28400	641.680921694639	-0.0907768750581897	0.262633492740887	-0.345640893363703	0.729612609505087	0.999773476087443
AT1G28410	347.575597128726	-0.159297081471023	0.238686134965644	-0.667391432241978	0.504522137148873	0.999773476087443
AT1G28420	789.000035863858	0.239019513139761	0.206697207815582	1.1563751424887	0.24752774458607	0.999773476087443
AT1G28430	0	NA	NA	NA	NA	NA
AT1G28440	1039.27958122682	0.174764273778331	0.212686959055136	0.821697176708544	0.411249266423388	0.999773476087443
AT1G28447	0.494924794253712	-0.0973331342233159	4.70382204846512	-0.0206923504376778	0.983491071181399	NA
AT1G28450	0	NA	NA	NA	NA	NA
AT1G28455	0	NA	NA	NA	NA	NA
AT1G28460	0	NA	NA	NA	NA	NA
AT1G28465	0	NA	NA	NA	NA	NA
AT1G28470	4.25415755872666	-0.651683342362068	1.50974436568266	-0.431651448533405	0.665994759590245	NA
AT1G28480	8.39001312438016	-1.16562401328571	1.14527744656764	-1.01776562245161	0.30878935294442	NA
AT1G28490	550.602101224937	0.139665649670081	0.230553049574048	0.605785305933349	0.544657328440736	0.999773476087443
AT1G28500	0	NA	NA	NA	NA	NA
AT1G28510	419.24735985582	-0.0953064054606982	0.238723828416764	-0.399232896409119	0.689721606109994	0.999773476087443
AT1G28520	519.059641868287	0.324173806503535	0.239510194251211	1.35348646648219	0.175900270685236	0.943642984887423
AT1G28530	84.3022842148279	-0.267534608325908	0.394007421678903	-0.679009058220066	0.497132122531532	0.999773476087443
AT1G28540	103.689000395027	0.310331894308735	0.402603407542576	0.77081288557131	0.44081784842144	0.999773476087443
AT1G28550	0.752909530806492	-3.11350171294748	4.32793993588397	-0.719395776991428	0.471897098099432	NA
AT1G28560	233.890673438058	0.0951620894727251	0.27355574200061	0.347870926695858	0.727937120330777	0.999773476087443
AT1G28570	167.20295724448	-0.0447298464970855	0.307242455091685	-0.145584849215378	0.884249129116904	0.999773476087443
AT1G28580	1110.25762898398	0.118324789771242	0.203905363837129	0.580292678645544	0.561717263812671	0.999773476087443
AT1G28590	0	NA	NA	NA	NA	NA
AT1G28591	0	NA	NA	NA	NA	NA
AT1G28600	1548.71991931362	-0.137481806593758	0.191840176292633	-0.716647624343523	0.473591550862642	0.999773476087443
AT1G28610	254.439920120176	0.131534350072351	0.309584587508832	0.424873702953957	0.670928745703977	0.999773476087443
AT1G28620	47.5240282271066	-0.00459569652305144	0.48637485170406	-0.00944887776773405	0.992460998494343	0.999773476087443
AT1G28630	0	NA	NA	NA	NA	NA
AT1G28640	0	NA	NA	NA	NA	NA
AT1G28650	0	NA	NA	NA	NA	NA
AT1G28660	496.27768364653	0.0701029188973862	0.224002141914014	0.31295646683725	0.754313736364647	0.999773476087443
AT1G28670	844.459104632096	-0.0897194097890662	0.215566918297704	-0.416202126455977	0.677262103844261	0.999773476087443
AT1G28680	85.312562438015	0.426342780358069	0.42020490419322	1.0146068646596	0.310293265776789	0.999773476087443
AT1G28685	6.83261387749857	0.703412334447278	1.22893235051769	0.572376774157635	0.567066747275468	NA
AT1G28690	17.4387097938487	0.706487061826435	0.853656771380297	0.827600840890771	0.407896591892197	0.999773476087443
AT1G28695	0	NA	NA	NA	NA	NA
AT1G28700	0	NA	NA	NA	NA	NA
AT1G28710	151.436360919337	-0.372182997694422	0.308742560370854	-1.20548005188324	0.228018034330836	0.995963475305402
AT1G28715	59.0821198677665	-0.0412228379244886	0.449611356586278	-0.091685490859211	0.92694792544914	0.999773476087443
AT1G28720	0	NA	NA	NA	NA	NA
AT1G28730	0.250969843602164	-1.56715594555693	4.9943734577166	-0.313784293230132	0.753684874522322	NA
AT1G28740	0	NA	NA	NA	NA	NA
AT1G28750	0.487909901303097	2.33668835514487	4.88965495116196	0.477884099897393	0.632732698825614	NA
AT1G28760	75.4522915031239	-0.0414667398205685	0.409015770468649	-0.101381762793782	0.919247413058384	0.999773476087443
AT1G28765	67.2072290851025	0.554057082542486	0.427700691350098	1.29543181422861	0.195171309073022	0.96968636684741
AT1G28770	0	NA	NA	NA	NA	NA
AT1G28780	0	NA	NA	NA	NA	NA
AT1G28790	0	NA	NA	NA	NA	NA
AT1G28800	0	NA	NA	NA	NA	NA
AT1G28810	0	NA	NA	NA	NA	NA
AT1G28815	0	NA	NA	NA	NA	NA
AT1G28820	0.494924794253712	-0.0973331342233159	4.70382204846512	-0.0206923504376778	0.983491071181399	NA
AT1G28830	0.230823933352159	1.28873731154528	4.99546156499664	0.257981628880003	0.796421085471521	NA
AT1G28840	0.230823933352159	1.28873731154528	4.99546156499664	0.257981628880003	0.796421085471521	NA
AT1G28850	0	NA	NA	NA	NA	NA
AT1G28860	0.243954950651549	1.3290008549587	4.9926343289069	0.266192307989372	0.790091106720961	NA
AT1G28870	0	NA	NA	NA	NA	NA
AT1G28880	0.250969843602164	-1.56715594555693	4.9943734577166	-0.313784293230132	0.753684874522322	NA
AT1G28890	1.03449885717829	-0.160209572383963	3.43425546804338	-0.0466504527326966	0.962791820307598	NA
AT1G28900	0	NA	NA	NA	NA	NA
AT1G28910	0	NA	NA	NA	NA	NA
AT1G28920	0.501939687204328	-2.52922182184867	4.8965404666643	-0.516532404677881	0.605482612550095	NA
AT1G28930	1.25612917349441	0.475216853318752	2.91284505379628	0.163145256456195	0.8704040676054	NA
AT1G28940	0.98283469555681	1.49371585343378	3.5790666510249	0.417347872805343	0.676423977012865	NA
AT1G28950	0	NA	NA	NA	NA	NA
AT1G28960	451.671847358381	0.522797591787498	0.268001790171341	1.95072425245092	0.0510898567550764	0.564363486617049
AT1G28970	0	NA	NA	NA	NA	NA
AT1G28980	1.2478343250602	-2.06793912785499	3.28864126994054	-0.628812618377307	0.529471738057831	NA
AT1G28990	0.731864851954646	2.92217069004398	4.38224069460096	0.666821129575145	0.504886394439078	NA
AT1G29000	0	NA	NA	NA	NA	NA
AT1G29005	0	NA	NA	NA	NA	NA
AT1G29010	0	NA	NA	NA	NA	NA
AT1G29020	0	NA	NA	NA	NA	NA
AT1G29025	0	NA	NA	NA	NA	NA
AT1G29030	138.873600415585	-0.171661231942453	0.317121517775307	-0.541310577556208	0.58829353096983	0.999773476087443
AT1G29040	324.988028268033	0.0348165778921158	0.25070867970018	0.138872646666053	0.8895507862888	0.999773476087443
AT1G29041	1.00823682257951	-0.22626456164063	3.46577925812832	-0.0652853355013796	0.947946818009129	NA
AT1G29050	585.834311613552	0.234203314296558	0.234425649852157	0.999051573256854	0.317769708531148	0.999773476087443
AT1G29060	166.00692090203	0.216485990320088	0.31677400490357	0.683408319397891	0.494348864517494	0.999773476087443
AT1G29070	5953.79438829505	-0.020043248770032	0.210771736088106	-0.0950945754968476	0.924239706678082	0.999773476087443
AT1G29071	0.230823933352159	1.28873731154528	4.99546156499664	0.257981628880003	0.796421085471521	NA
AT1G29075	0	NA	NA	NA	NA	NA
AT1G29080	0	NA	NA	NA	NA	NA
AT1G29090	0.273294477937598	-1.6292145279626	4.99008051973605	-0.32649062906279	0.744053178140923	NA
AT1G29100	0.487909901303097	2.33668835514487	4.88965495116196	0.477884099897393	0.632732698825614	NA
AT1G29110	7.85873390988979	-0.829272723315761	1.16302676074984	-0.713029786847811	0.475827325280246	NA
AT1G29120	553.394446582307	-0.0624700553617811	0.216067002737243	-0.289123533766748	0.772486844948488	0.999773476087443
AT1G29140	0	NA	NA	NA	NA	NA
AT1G29150	772.025641877148	-0.0693355370385848	0.202726232707752	-0.342015614419956	0.732339141488092	0.999773476087443
AT1G29160	83.7227993521419	0.305768595246966	0.399129618896152	0.766088460416972	0.443623668729625	0.999773476087443
AT1G29170	209.200907537293	0.464313603302259	0.277757680918303	1.67164991357639	0.0945933761114483	0.754477967389376
AT1G29179	0	NA	NA	NA	NA	NA
AT1G29180	0	NA	NA	NA	NA	NA
AT1G29190	0	NA	NA	NA	NA	NA
AT1G29195	10.0648860146262	1.29811518381554	1.04506296114378	1.24214064805703	0.214184673401409	NA
AT1G29200	4.74206746002975	-0.281527499269154	1.42949034758103	-0.196942567500055	0.843872481911668	NA
AT1G29210	0	NA	NA	NA	NA	NA
AT1G29220	335.932866768943	0.132193542343269	0.243732676890413	0.542371027265688	0.587562934532462	0.999773476087443
AT1G29230	8.2524702439602	0.317145794354268	1.17380985984827	0.270184980721888	0.787017946804963	NA
AT1G29240	222.490078856789	-0.115845352118863	0.299800564154883	-0.386408052451212	0.699194487377826	0.999773476087443
AT1G29250	552.070971077518	-0.370606287411363	0.278388332129368	-1.33125653857914	0.183104613541629	0.952275641426806
AT1G29260	581.006237632336	0.0731778452611473	0.21779144526365	0.33599963108083	0.736871144672148	0.999773476087443
AT1G29265	0	NA	NA	NA	NA	NA
AT1G29270	0	NA	NA	NA	NA	NA
AT1G29280	31.6479665937538	0.363218096325409	0.586145487674093	0.619672255375895	0.535473585405633	0.999773476087443
AT1G29290	17.1562290020334	-1.60460987751562	0.82886391342594	-1.93591475213741	0.0528781426553569	0.573726559413964
AT1G29300	94.7419637694204	-0.0395664141281293	0.367065988735365	-0.107791011268698	0.914161473313111	0.999773476087443
AT1G29310	249.438582356087	0.113040905967337	0.263400143463861	0.429160381162991	0.667806512966195	0.999773476087443
AT1G29320	205.039879662606	-0.372687530692396	0.305434703386344	-1.22018724971466	0.222393899198866	0.995307000842233
AT1G29330	61.1888612377622	0.374389473286875	0.442326989212419	0.846408838749566	0.397324709412492	0.999773476087443
AT1G29340	1557.63581187109	0.217384162502709	0.195521034022168	1.11181982843882	0.266215624643781	0.999773476087443
AT1G29350	148.27590955133	0.172190874840512	0.325500831628902	0.529002872216389	0.596803457420541	0.999773476087443
AT1G29355	0	NA	NA	NA	NA	NA
AT1G29357	121.911154463602	0.32050854288545	0.336917420035857	0.951297035491187	0.341453611442295	0.999773476087443
AT1G29360	0.250969843602164	-1.56715594555693	4.9943734577166	-0.313784293230132	0.753684874522322	NA
AT1G29370	126.464197320395	0.0493945464052103	0.34741850222398	0.142175923530307	0.88694104882085	0.999773476087443
AT1G29380	14.8994270384976	-0.233220734525763	0.841210086378623	-0.277244339199223	0.781592495699292	0.999773476087443
AT1G29390	649.665483077768	-0.391321881393191	0.22071714849872	-1.77295640168829	0.0762359315386803	0.685728379021498
AT1G29395	249.823521628817	-0.135466448064167	0.264833623278061	-0.511515291704235	0.608990283537277	0.999773476087443
AT1G29400	1550.66532995093	0.0613216309471722	0.26898178434991	0.227976891057429	0.819664205764965	0.999773476087443
AT1G29410	133.139342944558	-0.171139099791651	0.33564532276881	-0.509880782427974	0.61013498622853	0.999773476087443
AT1G29418	254.202936758501	-0.152966929794228	0.319075680904651	-0.479406419694952	0.631649527355201	0.999773476087443
AT1G29420	10.3495979490124	3.61398288943425	1.27338523543732	2.83809077477886	0.00453842736417165	NA
AT1G29430	508.962236988963	0.589746420798434	0.234323912037202	2.51679999566073	0.011842603365927	0.247590118295366
AT1G29435	0.250969843602164	-1.56715594555693	4.9943734577166	-0.313784293230132	0.753684874522322	NA
AT1G29440	271.339882985809	0.397599106596173	0.264416730765532	1.50368361882796	0.132662849075862	0.858614883789932
AT1G29450	398.516579788223	0.371775039152422	0.236147613322344	1.57433324826767	0.115410427050431	0.82076800793941
AT1G29460	231.862282588995	0.482432489180885	0.267597207531268	1.80283080541681	0.0714147906122273	0.66804678475272
AT1G29465	174.683747845544	0.189022725078234	0.312724775058916	0.604437960000525	0.545552504591957	0.999773476087443
AT1G29470	3992.15128999139	0.0631111673737561	0.178057449517587	0.354442723653202	0.723007121177077	0.999773476087443
AT1G29475	0	NA	NA	NA	NA	NA
AT1G29480	0	NA	NA	NA	NA	NA
AT1G29490	7.0003173317549	-0.348313318578631	1.18487466768497	-0.293966381490096	0.768783592615957	NA
AT1G29500	364.711360292083	0.168051563490238	0.249029125973998	0.674826941760159	0.499785721212797	0.999773476087443
AT1G29510	258.085835963882	0.16121808618385	0.286212711992398	0.563280663048021	0.573243783346137	0.999773476087443
AT1G29520	87.2995753637195	0.160626906950417	0.412600099121991	0.389304092006351	0.697051209625819	0.999773476087443
AT1G29530	596.724575460587	0.14690113516714	0.227480015195348	0.645776003843631	0.518424430560944	0.999773476087443
AT1G29535	1.73882171905057	-1.46135669697598	2.5519246557028	-0.572648841222754	0.566882482856315	NA
AT1G29540	0	NA	NA	NA	NA	NA
AT1G29550	124.506712569158	0.179760838761044	0.33539478199065	0.53596790532673	0.59198073196448	0.999773476087443
AT1G29560	84.3819039939947	0.0424185985605941	0.388850737459185	0.109087098144044	0.913133408006319	0.999773476087443
AT1G29570	0	NA	NA	NA	NA	NA
AT1G29580	0	NA	NA	NA	NA	NA
AT1G29590	51.2052761225724	0.12901622411801	0.484035634791566	0.266542822148965	0.789821184483891	0.999773476087443
AT1G29600	928.791797859149	0.264898096192057	0.250191020283866	1.05878338835465	0.289698440641292	0.999773476087443
AT1G29620	0	NA	NA	NA	NA	NA
AT1G29630	22.9446914963843	-0.807445058349344	0.698108056903707	-1.15661902246276	0.247428046937466	0.999773476087443
AT1G29640	23.6805054947087	0.919026420242059	0.699205109023221	1.31438744995145	0.188715851671666	0.958106284552689
AT1G29650	0.243954950651549	1.3290008549587	4.9926343289069	0.266192307989372	0.790091106720961	NA
AT1G29660	6921.02554568637	0.140054770502416	0.183390319543256	0.763697728709076	0.44504739461538	0.999773476087443
AT1G29670	4535.92381540825	0.0748682311571003	0.191564743562614	0.390824688117149	0.695926824999008	0.999773476087443
AT1G29680	1.27233768348107	-0.743973416934867	2.65829307661889	-0.279868846470884	0.779578129373736	NA
AT1G29690	430.879285266731	0.282593130187991	0.289589944496772	0.975838890673707	0.329144308949639	0.999773476087443
AT1G29700	1676.57211248234	0.339552368019486	0.191739200434505	1.7709073953058	0.0765761023774474	0.687363566324967
AT1G29710	79.6795132389323	0.311832241649977	0.405794072819222	0.768449473605042	0.44222019757824	0.999773476087443
AT1G29715	34.9705064557182	1.37283936108728	0.58629145861133	2.34156466194977	0.0192030992123258	0.325645684979596
AT1G29720	1459.59130867472	0.322623176486855	0.193273590692325	1.66925639106298	0.0950665787095289	0.75565742051164
AT1G29730	49.4385374808591	0.298876780101912	0.481877210970603	0.620234311350625	0.535103535067063	0.999773476087443
AT1G29740	11.7560586943702	0.202874640882938	1.04851699081816	0.193487223058383	0.846577411514426	NA
AT1G29750	356.170489008006	-0.0853393745906949	0.23961308351947	-0.356154903301683	0.721724562403617	0.999773476087443
AT1G29760	276.344558925502	0.307856072093068	0.275706130254387	1.11660945590516	0.264161346785671	0.999773476087443
AT1G29770	32.3469492625005	0.0414782784220186	0.581680526964031	0.0713076620228399	0.943152897342661	0.999773476087443
AT1G29775	0	NA	NA	NA	NA	NA
AT1G29780	0	NA	NA	NA	NA	NA
AT1G29785	70.8617127330625	-0.349276265096277	0.428035897629804	-0.81599759980495	0.414501508484312	0.999773476087443
AT1G29790	664.263438922546	0.128228184275301	0.209279527931397	0.61271250725171	0.540066451059215	0.999773476087443
AT1G29800	256.381436424162	0.0835415825426909	0.263980061606815	0.316469289514456	0.751646331651606	0.999773476087443
AT1G29810	191.784143168395	-0.0958550955417859	0.295956913795404	-0.323881926975529	0.746027427291516	0.999773476087443
AT1G29820	142.435006964134	0.186183735787081	0.318067350972658	0.585359469363095	0.558306035459265	0.999773476087443
